Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Learning,Upskill,Advanced Learning,4,2,Maintenance,,,2053,,Take a PTSD course,Take a course on PTSD to learn how to help others,Learn more about PTSD and enhance your knowledge of this often misunderstood condition.,,Sign me up,All,every 2 weeks,3 months,24,CPD online,https://cpdonline.co.uk/course/ptsd-awareness/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,CPD online,Company,https://cpdonline.co.uk/course/ptsd-awareness/,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/cpdonline.co.uk,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Foundation,Advanced Learning,4,2,Development,,,2054,2055,Menopause aware,Learn all about menopause,Learn about the menopause and how it affects women to increase your awareness and learn how to support your partner or loved ones.,"A men's course on menopause educates men about the physical and emotional changes women experience during this stage of life. It fosters empathy, better communication, and provides guidance on how to offer support and understanding.",,All,,,,,,0-65,Male,"Working, Not-Working, Retired",https://www.ingentaconnect.com/content/wk/gme/2016/00000023/00000002/art00012,,Udemy,Company,https://www.udemy.com/course/the-menopausefor-men/,Online,N/A,Paid,Yes (NSU),Rakuten,,,2.1,https://uk.trustpilot.com/review/udemy.com,N/A,Yearly,,Benenden Health,Company,https://www.benenden.co.uk/be-healthy/body/why-should-men-understand-menopause/,Online,N/A,Free ,No,None,,,4.5,https://uk.trustpilot.com/review/benenden.co.uk,N/A,Yearly,,Healthline,Content writer,https://www.healthline.com/health/8-things-every-woman-wants-men-to-know-about-menopause,Online,N/A,Free ,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,,,,,,,,,,,,,,,,
Learning,Foundation,Advanced Learning,4,2,Maintenance,,,2055,,Menopause course,Take a course on menopause,Learn more about menopause and gain a better understanding on how to support the women in your life.,,Sign me up,All,every 2 weeks,3 months,24,Udemy,https://www.udemy.com/course/the-menopausefor-men/,0-65,Male,"Working, Not-Working, Retired",https://www.ingentaconnect.com/content/wk/gme/2016/00000023/00000002/art00012,,Udemy,Company,https://www.udemy.com/course/the-menopausefor-men/,Online,N/A,Paid,Yes (NSU),Rakuten,,,2.1,https://uk.trustpilot.com/review/udemy.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Body,Diagnostic,3,2,Development,,,2056,2057,Get menopause aware,Learn all about what to expect with menopause,"Empower yourself by learning more about menopause, what to expect and strategies for managing symptoms.","A women's course on menopause educates women about hormonal changes, common symptoms, and self-care strategies. It helps them navigate this life phase with confidence, make informed decisions, and seek appropriate support when needed.",,All,,,,,,0-55,Female,"Working, Not-Working, Retired",https://www.tandfonline.com/doi/abs/10.3109/13697137.2011.637651,,RCGP,Charity,https://elearning.rcgp.org.uk/course/view.php?id=237,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Health and her,Company,https://www.healthandher.com,Online,N/A,Paid,Yes(nsu),AWIN=15916,,,4.2,https://uk.trustpilot.com/review/healthandher.com,N/A,Yearly,,Healthy women,Charity,https://www.healthywomen.org/content/article/what-every-woman-should-know-about-menopause,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Learning,Foundation,Identifying upskill opportunities,2,2,Maintenance,,,2057,,Menopause course,Take a course and read more about menopause,Learn more about menopause and perimenopause to learn and understand what your body will be going through.,,Sign me up,All,every 2 weeks,3 months,24,RCGP,https://elearning.rcgp.org.uk/course/view.php?id=237,0-55,Female,"Working, Not-Working, Retired",https://www.tandfonline.com/doi/abs/10.3109/13697137.2011.637651,,RCGP,Charity,https://elearning.rcgp.org.uk/course/view.php?id=237,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning,Upskill,Up- and Re-skilling,3,2,Development,,,2058,2059,Keeping bees,Learn about beekeeping,Learn about the art of beekeeping and contribute to pollinator conservation efforts.,"A beekeeping course teaches the fundamentals of beekeeping, including hive management, honey production, and the importance of bees for ecosystems. It promotes environmental stewardship, enhances understanding of bees' crucial role, and offers opportunities to support local biodiversity.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,BBKA,Charity,https://www.bbka.org.uk/pages/shop/department/training-courses,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,,Morning chores,Content writer,https://morningchores.com/why-beekeeping/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Udemy,Company,https://www.udemy.com/topic/Beekeeping/?matchtype=p&msclkid=f4f0961dddf815d07d7cf264d0c83a7f&utm_campaign=BG-Orig-LongTail_la.EN_cc.BE&utm_content=deal4584&utm_medium=udemyads&utm_source=bing&utm_term=_._ag_1209463102497090_._ad__._kw_%2BBeekeeping%20%2BTraining_._de_c_._dm__._pl__._ti_kwd-75591644842813:loc-4139_._li_69173_._pd__._,Online,N/A,Paid,Yes(nsu),Rakuten,,,2.1,https://uk.trustpilot.com/review/udemy.com,N/A,Yearly,,Centre of excellence,Company,https://www.centreofexcellence.com/shop/natural-beekeeping-diploma-course/,Online,all,Paid,Pending,AWIN=21667,,,,,,,
Learning,Upskill,Up- and Re-skilling,3,2,Maintenance,,,2059,,Become a beekeeper,Take a course on beekeeping,Take a course on beekeeping to learn a new skill and help preserve these vital insects.,,Sign me up,All,weekly,6 months,24,BBKA,https://www.bbka.org.uk/find-beekeeping-near-you,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,BBKA,Charity,https://www.bbka.org.uk/find-beekeeping-near-you,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wealth,Manage,Money basics,1,2,Development,"Manage Debt,Day to day expenses,Smart shopping",Y,2060,2061,Needs over wants,Learn about the importance of prioritising needs over wants,Learn about how to prioritise your essential needs over non-essential wants for better financial well-being.,"Prioritising needs over wants involves making conscious choices about spending, ensuring that essential expenses like food, housing, and healthcare are met before indulging in non-essential purchases. It supports financial stability, reduces stress, and fosters responsible financial habits.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,In harmony with money,Content writer,https://inharmonywithmoney.com/difference-between-needs-and-wants/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,MoneySavingExpert.com,Company,https://www.moneysavingexpert.com/shopping/money-mantras/,Online,n/a,Free,No,None,,,2,https://uk.trustpilot.com/review/www.moneysavingexpert.com,N/A,Yearly,,Smartasset,Content writer,https://smartasset.com/financial-advisor/needs-vs-wants,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/smartasset.com,N/A,Yearly,,Igrad,Content writer,https://www.igrad.com/articles/wants-versus-needs#!,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,
Wealth,Manage,Savings & protection,2,1,Development,Day to day expenses,Y,2062,2063,Use comparison sites,Learn about the importance of comparison sites,"Learn about comparing prices and features of services such as mortgages, utilities, and Wi-Fi, to help you make more informed purchasing decisions and save money.","Comparison shopping helps find the best deals, ensures value for money, and avoids overpaying. It empowers consumers to make informed choices and maximise their purchasing power.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Moneysupermarket.com,Company,https://www.moneysupermarket.com,Online,N/A,Free,PAUSED,AWIN,,,2.6,https://uk.trustpilot.com/review/www.moneysupermarket.com,N/A,Yearly,,AWIN,Company,https://www.awin.com/gb/affiliate-marketing/what-is-comparison-shopping,Online,N/A,Free ,No,None,,,3.2,https://uk.trustpilot.com/review/awin.com,N/A,Yearly,,Money management,Company,https://www.moneymanagement.org/blog/comparison-shopping,Online,N/A,Free,No,None,,,4.9,https://uk.trustpilot.com/review/moneymanagement.org,N/A,Yearly,,,,,,,,,,,,,,,,
Wealth,Manage,Savings & protection,2,1,Development,Day to day expenses,Y,2064,2065,Review subscriptions,Learn about assessing your subscription services,Learn about why you should regularly assess and evaluate current subscriptions to optimise expenses and eliminate unnecessary ones.,"Regularly reviewing subscriptions helps identify unused or redundant services, saving money and reducing clutter. It ensures that subscriptions align with current needs and priorities.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Track my subs,Company,https://trackmysubs.com/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Subvio,Company,https://subvio.com/articles/managing-subscriptions/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Money dashboard,Content writer,https://www.moneydashboard.com/blog/managing-subscriptions-what-you-need-to-know,Online,N/A,Free,No,None,,,2.8,https://uk.trustpilot.com/review/www.moneydashboard.com,N/A,Yearly,,,,,,,,,,,,,,,,
Wealth,Manage,Financial security,3,2,Development,,,2066,2067,Product research,Find out why and how you can research products,"Learn about the importance of gathering information, reading reviews, and comparing options before making significant purchases.","Thorough research helps make well-informed decisions, avoid buyer's remorse, and find the best quality products or services at competitive prices. It maximizes satisfaction and minimizes the risk of costly mistakes.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Forbes,Company,https://www.forbes.com/sites/theyec/2020/03/11/14-things-to-consider-before-making-a-major-purchase/?sh=148fe5b3674c,Online,N/A,Free,No,None,,,1.8,https://uk.trustpilot.com/review/www.forbes.com,N/A,Yearly,,LinkedIn,Company,https://www.linkedin.com/pulse/what-importance-research-before-purchasing-materials-amin-mirsepasi/,Online,N/A,Free ,No,None,,,1.5,https://uk.trustpilot.com/review/www.linkedin.com,N/A,Yearly,,Smaket,Company,https://smaket.org/blog/why-should-consumers-always-do-their-research-before-purchasing-a-product/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Wealth,Protect,Savings & protection,2,2,Development,,,2068,2069,Identity theft,Learn about protecting yourself from identity theft,"Learn about safeguarding personal information, using strong passwords, and monitoring financial accounts for suspicious activity.","Protecting against identity theft involves adopting security measures like safeguarding personal information, creating strong passwords, and regularly monitoring financial accounts. It mitigates the risk of fraud, preserves financial wellbeing, and promotes peace of mind.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Experian,Company,https://www.experian.co.uk/consumer/identity/what-to-do-if-victim.html,Online,N/A,Paid,PAUSED,AWIN,,,1.3,https://uk.trustpilot.com/review/www.experian.co.uk,N/A,Yearly,,Citizens advice,Charity,https://www.citizensadvice.org.uk/debt-and-money/banking/banking-security-and-fraud/,Online,N/A,Free ,No,None,,,1.7,https://uk.trustpilot.com/review/www.citizensadvice.org.uk,N/A,Yearly,,Due,Content writer,https://due.com/protect-your-financial-investments/,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/due.com,N/A,Yearly,,,,,,,,,,,,,,,,
Wealth,Manage,Money basics,1,1,Development,,,2070,2071,Impulse buying,Learn about why you should stop impulse buying,"Learn about why you should pause, reflect, and consider needs before making impulsive purchases.","Avoiding impulse buying helps control unnecessary spending, promotes mindful consumption, and encourages prioritisation of needs over wants. It cultivates responsible financial habits and supports long-term financial goals.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Ramsey solutions,Company,https://www.ramseysolutions.com/budgeting/stop-impulse-buys,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Develop good habits,Content writer,https://www.developgoodhabits.com/impulse-buying/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Mint notion,Company,https://www.mintnotion.com/frugal-living/stop-impulse-buying/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,
Wealth,Plan,Financial security,3,3,Development,,,2072,2073,Investment portfolio,Learn about diversifying investments,Read and learn about why you should spread investment across different assets or sectors to help manage risk and maximise returns.,"Diversifying investments reduces the impact of market volatility, mitigates risk, and increases the potential for long-term returns. It ensures a well-balanced portfolio and aligns with the principle of not putting all eggs in one basket.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Hargreaves Lansdown,Company,https://www.hl.co.uk/news/articles/how-to-review-your-investments,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/www.hl.co.uk,N/A,Yearly,,Barclays,Company,https://www.barclays.co.uk/smart-investor/new-to-investing/reducing-unnecessary-risk/diversifying-your-investments/,Online,N/A,Free ,No,None,,,1.4,https://uk.trustpilot.com/review/www.barclays.co.uk,N/A,Yearly,,Hargreaves Lansdown,Company,https://www.hl.co.uk/learn/diversification,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/www.hl.co.uk,N/A,Yearly,,,,,,,,,,,,,,,,
Wealth,Plan,Financial security,3,3,Maintenance,,,2073,,Review investments,Start diversifying investments,Follow tips on diversifying your investments and start regularly reviewing your investment portfolio to ensure diversity.,,Sign me up,All,every 3 months,2 years,8,Hargreaves Lansdown,https://www.hl.co.uk/news/articles/how-to-review-your-investments,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Hargreaves Lansdown,Company,https://www.hl.co.uk/news/articles/how-to-review-your-investments,Online,N/A,Free,No,None,,,4.2,https://uk.trustpilot.com/review/www.hl.co.uk,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wealth,Plan,Financial security,3,1,Development,,,2076,2077,Find financial news,Why you need to keep up to date with financial news,"Learn to how and why you should stay informed about financial news, market trends, and regulatory changes to make informed financial decisions.","Keeping up with financial news helps understand economic shifts, anticipate market trends, and adapt investment strategies accordingly. Being aware of regulatory changes ensures compliance and minimizes potential risks to financial plans.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,ASB,Charity,https://asb.org.uk/finance/03/2019/why-keeping-on-top-of-financial-news-is-essential-for-investors/1760/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Financial Expert,Company,https://www.financial-expert.co.uk/best-financial-news-sources/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Financial Times,Company,https://www.ft.com/markets,Online,N/A,Paid,No,None,,,2.2,https://uk.trustpilot.com/review/ft.com,N/A,Yearly,,Money Week,Company,https://moneyweek.com/,Online,N/A,Paid,??,,,,N/A,N/A,N/A,Quarterly,
Wealth,Plan,SAvings & protection,2,1,Maintenance,,,2077,,Read financial news,Stay informed on financial news,Regularly keep up to date with news on financial markets and how it can affect your money decisions.,,Sign me up,All,weekly,6 months,24,Financial Times,https://www.ft.com/markets,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://academicjournals.org/article/article1379511994_Norman.pdf,,Financial times,Company,https://www.ft.com/markets,Online,N/A,Paid,No,None,,,2.2,https://uk.trustpilot.com/review/ft.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,2,Development,"Something New,Give Back",Y,2078,2079,Pay it forward,How to pay it forward,Learn about what paying it forward means and how you can positively impact others and create a chain effect of goodwill.,"Paying it forward involves doing kind deeds for others without expecting anything in return. It spreads positivity, fosters a sense of community, and encourages others to do the same, creating a chain of goodwill and making a difference in people's lives.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://onlinelibrary.wiley.com/doi/abs/10.1111/medu.12782,,Planet of success,Content writer,http://www.planetofsuccess.com/blog/2016/ideas-to-pay-it-forward/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Be inspired,Content writer,https://beinspired.global/paying-it-forward-its-benefits-and-importance/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Greater good magazine,Company,https://greatergood.berkeley.edu/article/item/pay_it_forward,Online,N/A,Free ,No,None,,,3.7,https://uk.trustpilot.com/review/berkeley.edu,N/A,Yearly,,,,,,,,,,,,,,,,
Community,Contribute,Social/community engagement,4,2,Maintenance,,,2079,,Pay it forward,Start paying it forward,Start paying it forward and create a chain of generosity and kindness.,,Sign me up,All,monthly,1 year ,12,Planet of success,http://www.planetofsuccess.com/blog/2016/ideas-to-pay-it-forward/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://onlinelibrary.wiley.com/doi/abs/10.1111/medu.12782,,Planet of success,Content writer,http://www.planetofsuccess.com/blog/2016/ideas-to-pay-it-forward/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community,Contribute,Outer circle,3,2,Development,"Something New,Give Back,Kindness",Y,2080,2081,Be kind more kind,Learn about how you can create random acts of kindness,Learn about why you should think about spreading kindness by performing spontaneous acts of goodwill for others.,"Engaging in random acts of kindness, such as offering a helping hand or sharing uplifting words, brightens someone's day, fosters positivity, and strengthens social connections. It promotes a sense of empathy and creates a more compassionate and caring community.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://onlinelibrary.wiley.com/doi/abs/10.1111/medu.12782,,Mental health ,Charity,https://www.mentalhealth.org.uk/explore-mental-health/kindness-and-mental-health/random-acts-kindness,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/mentalhealth.org.uk,N/A,Yearly,,Positive psychology,Content writer,https://positivepsychology.com/random-acts-kindness/,Online,N/A,Free ,No,None,,,4.4,https://uk.trustpilot.com/review/positivepsychology.com,N/A,Yearly,,Psychology today,Content writer,https://www.psychologytoday.com/us/blog/emotional-nourishment/201711/why-random-acts-kindness-matter-your-well-being,Online,N/A,Free,No,None,,,1.6,https://uk.trustpilot.com/review/www.psychologytoday.com,N/A,Yearly,,,,,,,,,,,,,,,,
Community,Contribute,Outer circle,3,2,Maintenance,,,2081,,Spread some kindness,Start spreading kindness,Start creating small random acts of kindness and get into the habit of giving back to others.,,Sign me up,All,monthly,1 year,12,Mental health ,https://www.mentalhealth.org.uk/explore-mental-health/kindness-and-mental-health/random-acts-kindness,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://onlinelibrary.wiley.com/doi/abs/10.1111/medu.12782,,Mental health ,Charity,https://www.mentalhealth.org.uk/explore-mental-health/kindness-and-mental-health/random-acts-kindness,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/mentalhealth.org.uk,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Body,Optimal health,5,1,Development,"Weight Mgt,Disease Mgt,Body composition",Y,2082,2083,Body fat monitoring,Learn about monitoring your body composition,Learn about monitoring and tracking body composition to assess health progress and make informed fitness decisions.,"Regular body composition analysis helps track changes in muscle mass, body fat percentage, and overall fitness. It provides valuable insights into the effectiveness of fitness routines, guides goal setting, and supports overall health and well-being.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366261/,,Verywell Health,Content Writer,https://www.verywellhealth.com/body-composition-5509458,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Dr Shilpa Davé Health,Company,https://www.privategp.org/blog/what-body-composition-analysis-and-why-it-important,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Sadie wells health,Content writer,https://sadiewellshealth.com/what-is-body-composition-analysis/,Online,N/A,Free ,No,None,,,N/A,N/A,N/A,Quarterly,,Techradar,Content writer,https://www.techradar.com/best/best-smart-scales,Online,N/a,Free,N/A,N/A,,,1.2,https://www.trustpilot.com/review/www.techradar.com,N/a,Quarterly,
Health,Body,Optimal health,5,1,Maintenance,,,2083,,Monitor body fat,Monitor and optimise your body composition ,Start monitoring your body composition and get the information you need to take your fitness to the next level.,,Sign me up,Uk,monthly,1 year,12,Healthline,https://www.healthline.com/nutrition/improve-body-composition,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366261/,,Healthline,Content Writer,https://www.healthline.com/nutrition/improve-body-composition,Online,N/A,Free,No,None,,,1.5,https://www.trustpilot.com/review/www.healthline.com,N/A,Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Nutrition,Advanced brain & body fitness,4,2,Development,"Weight Mg,Fasting",Y,2084,2085,Benefits of fasting,Learn about intermittent fasting,"Learn about exploring intermittent fasting as a way to improve health, manage weight, and optimise energy levels.","Intermittent fasting involves alternating periods of eating and fasting, offering potential benefits such as improved insulin sensitivity, weight management, and increased cellular repair. It allows for individual experimentation to find the fasting approach that suits your lifestyle and goals.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.nejm.org/doi/full/10.1056/nejmra1905136,,MedicalNewsToday,Content writer,https://www.medicalnewstoday.com/articles/322293#intermittent-fasting-methods,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.medicalnewstoday.com,N/A,Yearly,,Hopkins medicine,Charity,https://www.hopkinsmedicine.org/health/wellness-and-prevention/intermittent-fasting-what-is-it-and-how-does-it-work,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/hopkinsmedicine.org,N/A,Yearly,,Healthline,Content writer,https://www.healthline.com/nutrition/10-health-benefits-of-intermittent-fasting,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,,,,,,,,,,,,,,,,
Health,Nutrition,Advanced brain & body fitness,4,2,Maintenance,,,2085,,Fasting program,Start intermittent fasting,Start intermittent fasting with doctors’ approval and create a healthy new habit.,,Sign me up,All,every 2 weeks,3 months,24,Medical news today,https://www.medicalnewstoday.com/articles/322293#intermittent-fasting-methods,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.nejm.org/doi/full/10.1056/nejmra1905136,,MedicalNewsToday,Content writer,https://www.medicalnewstoday.com/articles/322293#intermittent-fasting-methods,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.medicalnewstoday.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Advanced brain & body fitness,4,2,Development,"Physical Fitness,HIIT",Y,2086,2087,Learn about HIIT,Learn about High-Intensity Interval Training (HIIT),"Learn about the importance of incorporating high-intensity interval training for efficient workouts, improved cardiovascular fitness, and calorie burn.","HIIT involves short bursts of intense exercise alternated with periods of recovery. It boosts cardiovascular health, enhances metabolism, and saves time compared to traditional workouts. HIIT can be customised to different fitness levels and preferences.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://search.informit.org/doi/abs/10.3316/informit.998344208782447,,Muscles and fitness,Company,https://www.muscleandfitness.com/workouts/workout-routines/hiit-6-week-full-body-workout/,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.muscleandfitness.com,N/A,Yearly,,Healthline,Content writer,https://www.healthline.com/nutrition/benefits-of-hiit,Online,N/A,Free ,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,,Medical news today,Content writer,https://www.medicalnewstoday.com/articles/327474,Online,N/A,Free ,No,None,,,2,https://uk.trustpilot.com/review/www.medicalnewstoday.com,N/A,Yearly,,MP,Company,https://www.mp.com,Online,N/A,Paid,Invite,AWIN = 18946,,,3.7,https://uk.trustpilot.com/review/mp.com,N/A,Yearly,
Health,Exercise,Advanced brain & body fitness,4,2,Maintenance,,,2087,,Start HIIT training,Add HIIT training to your workouts,Start incorporating regular HIIT training to boost your cardiovascular health.,,Sign me up,All,weekly,6 months,24,Muscles and fitness,https://www.muscleandfitness.com/workouts/workout-routines/hiit-6-week-full-body-workout/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://search.informit.org/doi/abs/10.3316/informit.998344208782447,,Muscles and fitness,Company,https://www.muscleandfitness.com/workouts/workout-routines/hiit-6-week-full-body-workout/,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.muscleandfitness.com,N/A,Yearly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Exercise,Optimal health,5,1,Development,"Physical Fitness,HIFT",Y,2088,2089,Functional training,Learn about High Intensity Functional Training (HIFT),"HIFT is an exercise program based on doing functional movements at a high intensity, combining cardiovascular conditioning, strength training, and functional movements to provide a comprehensive workout.  ","HIFT workouts typically involve exercises that mimic real-life movements and can include activities such as lifting, pushing, pulling, squatting, jumping, and running. It is carried out a high intensity to challenge your physical capabilities, and can yield significant results in a short amount of time. ",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.mdpi.com/2075-4663/6/3/76,,Muscles and Strength,Company,https://www.muscleandstrength.com/workout/6-week-high-intensity-functional-training-workout,Online,N/A,Free,No,None,,,4.6,https://uk.trustpilot.com/review/www.muscleandstrength.com,N/A,Yearly,,Live science,Content writer,https://www.livescience.com/what-is-functional-training,Online,N/A,Free ,No,None,,,3.7,https://uk.trustpilot.com/review/www.livescience.com,N/A,Yearly,,Webmd,Company,https://www.webmd.com/fitness-exercise/how-to-exercise-with-functional-training,Online,N/A,Free,No,None,,,3.3,https://uk.trustpilot.com/review/www.webmd.com,N/A,Yearly,,MP,Company,https://www.mp.com,Online,N/A,Paid,Invite,AWIN = 18946,,,3.7,https://uk.trustpilot.com/review/mp.com,N/A,Yearly,
