Pillar,Category,Level Description,Level,Impact,DDMType,Topic,Ml-MOT Flag,ID/Internal Name,Maintenance Ref,Display Name,Summary,Full Description,Content Type,CTAButtonTitle,Region,Frequency,Periodicity,Total iterations,Action_Provider,CTAURL,"ApplicableAgeRange (from-to, separated by comma)",Applicable Genders (separated by comma),ApplicableEmploymentStatuses (separated by comma),Website Reference,MA Marketplace,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,G,Action_Provider,Provider_category,CTAURL,Delivery,Postcode,Free_paid,Afilliate payable,Affiliate platform,Start date,End date,Trust Pilot Rating,Trustpilot url,ESG Concerns,Review Date,END
Health,Body,Optimal health,5,1,Development,"Weight Mgt,Disease Mgt,Body composition",Y,2082,2083,Body fat monitoring,Learn about monitoring your body composition.,Learn about monitoring and tracking body composition to assess health progress and make informed fitness decisions.,"Regular body composition analysis helps track changes in muscle mass, body fat percentage, and overall fitness. It provides valuable insights into the effectiveness of fitness routines, guides goal setting, and supports overall health and wellbeing.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366261/,,Verywell Health,Content Writer,https://www.verywellhealth.com/body-composition-5509458,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Body Volume Index,Company,https://www.bodyvolume.com/post/the-importance-of-body-composition,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Sadie Wells Health,Content writer,https://sadiewellshealth.com/what-is-body-composition-analysis/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Techradar,Content writer,https://www.techradar.com/best/best-smart-scales,Online,N/a,Free,N/A,N/A,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Quarterly,
Health,Body,Optimal health,5,1,Maintenance,,,2083,,Monitor body fat,Monitor and optimise your body composition.,Start monitoring your body composition and get the information you need to take your fitness to the next level.,,Sign me up,Uk,monthly,1 year,12,Healthline,https://www.healthline.com/nutrition/improve-body-composition,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366261/,,Healthline,Content Writer,https://www.healthline.com/nutrition/improve-body-composition,Online,N/A,Free,No,None,,,1.5,https://www.trustpilot.com/review/www.healthline.com,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Nutrition,Advanced brain & body fitness,4,2,Development,"Weight Mgt,Fasting",Y,2084,2085,Benefits of fasting,Learn about intermittent fasting.,"Explore intermittent fasting methods as a way to improve health, manage weight, and optimise energy levels.","Intermittent fasting involves alternating periods of eating and fasting, offering potential benefits such as improved insulin sensitivity, weight management, and increased cellular repair. It allows for individual experimentation to find the fasting approach that suits your lifestyle and goals.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.nejm.org/doi/full/10.1056/nejmra1905136,,MedicalNewsToday,Content writer,https://www.medicalnewstoday.com/articles/322293#intermittent-fasting-methods,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.medicalnewstoday.com,N/A,Yearly,Gap,John Hopkins Medicine,Charity,https://www.hopkinsmedicine.org/health/wellness-and-prevention/intermittent-fasting-what-is-it-and-how-does-it-work,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/hopkinsmedicine.org,N/A,Yearly,,Healthline,Content writer,https://www.healthline.com/nutrition/10-health-benefits-of-intermittent-fasting,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,gap,,,,,,,,,,,,,,,
Health,Nutrition,Advanced brain & body fitness,4,2,Maintenance,,,2085,,Fasting program,Start intermittent fasting.,Start intermittent fasting with doctors’ approval and create a healthy new habit.,,Sign me up,All,every 2 weeks,3 months,24,MedicalNewsToday,https://www.medicalnewstoday.com/articles/322293#intermittent-fasting-methods,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.nejm.org/doi/full/10.1056/nejmra1905136,,MedicalNewsToday,Content writer,https://www.medicalnewstoday.com/articles/322293#intermittent-fasting-methods,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.medicalnewstoday.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Advanced brain & body fitness,4,2,Development,"Physical Fitness,HIIT",Y,2086,2087,Learn about HIIT,Discover High-Intensity Interval Training (HIIT).,"Learn about the importance of incorporating High-Intensity Interval Training (HIIT) into your exercise regime for more efficient workouts, improved cardiovascular fitness, and calorie burn.","HIIT involves short bursts of intense exercise alternated with periods of recovery. It boosts cardiovascular health, enhances metabolism, and saves time compared to traditional workouts. HIIT can be customised to different fitness levels and preferences.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://search.informit.org/doi/abs/10.3316/informit.998344208782447,,Muscle&Fitness,Company,https://www.muscleandfitness.com/workouts/workout-routines/hiit-6-week-full-body-workout/,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.muscleandfitness.com,N/A,Yearly,Gap,Healthline,Content writer,https://www.healthline.com/nutrition/benefits-of-hiit,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,,Medical News Today,Content writer,https://www.medicalnewstoday.com/articles/327474,Online,N/A,Free,No,None,,,2,https://uk.trustpilot.com/review/www.medicalnewstoday.com,N/A,Yearly,gap,MP,Company,https://www.mp.com,Online,N/A,Paid,Pending,AWIN = 18946,,,3.7,https://uk.trustpilot.com/review/mp.com,N/A,Yearly,
Health,Exercise,Advanced brain & body fitness,4,2,Maintenance,,,2087,,Start HIIT training,Add HIIT to your exercise regime.,Start regular HIIT to boost your cardiovascular health.,,Sign me up,All,weekly,6 months,24,Muscle&Fitness,https://www.muscleandfitness.com/workouts/workout-routines/hiit-6-week-full-body-workout/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://search.informit.org/doi/abs/10.3316/informit.998344208782447,,Muscle&Fitness,Company,https://www.muscleandfitness.com/workouts/workout-routines/hiit-6-week-full-body-workout/,Online,N/A,Free,No,None,,,3.5,https://uk.trustpilot.com/review/www.muscleandfitness.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Optimal health,5,1,Development,"Physical Fitness,HIFT",Y,2088,2089,Functional training,Learn about High Intensity Functional Training (HIFT).,"HIFT is an exercise program based on doing functional movements at a high intensity, combining cardiovascular conditioning, strength training, and functional movements to provide a comprehensive workout.","HIFT workouts typically involve exercises that mimic real-life movements and can include activities such as lifting, pushing, pulling, squatting, jumping, and running. It is carried out a high intensity to challenge your physical capabilities, and can yield significant results in a short amount of time.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.mdpi.com/2075-4663/6/3/76,,Muscles and Strength,Company,https://www.muscleandstrength.com/workout/6-week-high-intensity-functional-training-workout,Online,N/A,Free,No,None,,,4.6,https://uk.trustpilot.com/review/www.muscleandstrength.com,N/A,Yearly,Gap,Live Science,Content writer,https://www.livescience.com/what-is-functional-training,Online,N/A,Free,No,None,,,3.7,https://uk.trustpilot.com/review/www.livescience.com,N/A,Yearly,,WebMD,Company,https://www.webmd.com/fitness-exercise/how-to-exercise-with-functional-training,Online,N/A,Free,No,None,,,3.3,https://uk.trustpilot.com/review/www.webmd.com,N/A,Yearly,gap,MP,Company,https://www.mp.com,Online,N/A,Paid,Pending,AWIN = 18946,,,3.7,https://uk.trustpilot.com/review/mp.com,N/A,Yearly,
Health,Exercise,Optimal health,5,1,Maintenance,,,2089,,Functional training,Add HIFT to your exercise regime.,"Incorporate HIFT to improve strength, stability, and mobility, enabling you to maintain an active lifestyle as you age.",,Sign me up,All,weekly,6 months,24,Muscles and Strength,https://www.muscleandstrength.com/workout/6-week-high-intensity-functional-training-workout,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.mdpi.com/2075-4663/6/3/76,,Muscles and Strength,Company,https://www.muscleandstrength.com/workout/6-week-high-intensity-functional-training-workout,Online,N/A,Free,No,None,,,4.6,https://uk.trustpilot.com/review/www.muscleandstrength.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Exercise,Preventative care,2,2,Development,"Physical Fitness,Swimming",Y,2090,2091,Swimming benefits,What are the benefits of swimming.,"Find out how diving into swimming provides a low-impact, full-body workout, cardiovascular health, and improved endurance.","Swimming offers a non-weight-bearing exercise option that engages the entire body, building cardiovascular fitness, strength, and flexibility. It is suitable for all ages and fitness levels, supporting overall wellbeing.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.britishswimming.org/documents/1079/1._The_Health_and_Wellbeing_Benefits_of_Swimming_June_2017.pdf,,Swimming,Charity,https://www.swimming.org/poolfinder/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Swimming,Charity,https://www.swimming.org/justswim/8-benefits-of-swimming/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Wiggle UK,Company,https://www.awin1.com/cread.php?awinmid=1857&awinaffid=1198638&ued=https%3A%2F%2Fwww.wiggle.com%2F,Online,N/A,Paid,Approved,AWIN= 1857,,,3.9,https://uk.trustpilot.com/review/www.wiggle.co.uk,N/A,Yearly,gap,Wiggle UK,Company,https://www.awin1.com/cread.php?awinmid=1857&awinaffid=1198638&ued=https%3A%2F%2Fwww.wiggle.com%2F,Online,N/A,Paid,Approved,AWIN= 1857,,,3.9,https://uk.trustpilot.com/review/www.wiggle.co.uk,N/A,Yearly,
Health,Exercise,Preventative Care,2,2,Maintenance,,,2091,,Start swimming,Add swimming to your exercise routine.,Get into the habit of going swimming regularly to create a new habit that provides numerous health benefits.,,Sign me up,All,weekly,6 months,24,Swimming,https://www.swimming.org/poolfinder/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.britishswimming.org/documents/1079/1._The_Health_and_Wellbeing_Benefits_of_Swimming_June_2017.pdf,,Swimming,Charity,https://www.swimming.org/poolfinder/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Health,Mind,Optimal health,5,2,Development,,,2092,2093,Mediation practice,Learn about practicing Transcendental Meditation.,"Learn about Transcendental Meditation (TM) for relaxation, stress reduction, and enhanced mental clarity.","Transcendental Meditation (TM) is a technique that involves silently repeating a mantra to achieve a state of deep relaxation and heightened awareness. Regular practice can reduce stress, improve focus, and promote overall mental and emotional wellbeing.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.science.org/doi/abs/10.1126/science.167.3926.1751,,PsychNewsDaily,Content writer,https://www.psychnewsdaily.com/how-to-do-transcendental-meditation/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Verywell Mind,Content writer,https://www.verywellmind.com/transcendental-meditation-and-its-many-benefits-4159899,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Complete Unity Yoga,Company,https://www.awin1.com/cread.php?awinmid=29057&awinaffid=1198638&ued=https%3A%2F%2Fcompleteunityyoga.com%2F,Online,N/A,Paid,Approved,AWIN=29057,,,4.8,https://uk.trustpilot.com/review/completeunityyoga.com,N/A,Yearly,gap,Complete Unity Yoga,Company,https://www.awin1.com/cread.php?awinmid=29057&awinaffid=1198638&ued=https%3A%2F%2Fcompleteunityyoga.com%2F,Online,N/A,Paid,Approved,AWIN=29057,,,4.8,https://uk.trustpilot.com/review/completeunityyoga.com,N/A,Yearly,
Health,Mind,Optimal health,5,2,Maintenance,,,2093,,Practice Mediation,Practice Transcendental Meditation (TM).,"Regularly practice TM, through silently repeating mantras to promote deep relaxation, reduce stress, enhance focus, and improve overall mental wellbeing.",,Sign me up,All,daily,2 months,56,PsychNewsDaily,https://www.psychnewsdaily.com/how-to-do-transcendental-meditation/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.science.org/doi/abs/10.1126/science.167.3926.1751,,PsychNewsDaily,Content writer,https://www.psychnewsdaily.com/how-to-do-transcendental-meditation/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,1,Development,,,2094,2095,Networking events,Could you organise a networking event.,"Learn about how you can organise a networking event to foster professional connections, knowledge sharing, and collaboration within the industry.","Facilitating industry networking events brings professionals together, enabling them to exchange ideas, build relationships, and explore collaboration opportunities. It contributes to professional growth, expands networks, and strengthens the industry ecosystem.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://journals.co.za/doi/abs/10.10520/EJC22385,,RedWater Events,Company,https://www.redwaterevents.com/blog/how-to-facilitate-a-networking-event,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Indeed,Company,https://www.indeed.com/career-advice/career-development/planning-a-networking-event,Online,N/A,Free,No,None,,,2.9,https://uk.trustpilot.com/review/www.indeed.com,N/A,Yearly,,Eventia,Content writer,https://www.eventtia.com/en/blog/fun-and-engaging-networking-ideas-to-make-your-business-event-a-success,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,1,Maintenance,,,2095,,Run a networking event,Start organising regular networking events.,"Arrange a regular networking event to bring together relevant professionals, allowing individuals to connect, exchange knowledge, and explore opportunities for upskilling.",,Sign me up,Uk,every 3 months,2 years,8,RedWater Events,https://www.redwaterevents.com/blog/how-to-facilitate-a-networking-event,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://journals.co.za/doi/abs/10.10520/EJC22385,,RedWater Events,Company,https://www.redwaterevents.com/blog/how-to-facilitate-a-networking-event,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Share,Teaching,5,2,Development,,,2096,2097,Community Learning,Learn about initiating a community-based learning program.,"Learn about initiating a community-based learning program to promote education, skill development, and lifelong learning.","Starting a community learning initiative creates opportunities for individuals to learn new skills, share knowledge, and engage in continuous learning. It fosters personal growth, community development, and the cultivation of a culture of learning.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,UCL,Company,https://www.ucl.ac.uk/teaching-learning/publications/2019/nov/five-steps-developing-community-engaged-learning-programme-module-or-project,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/ucl.ac.uk,N/A,Yearly,Gap,Forbes,Company,https://www.forbes.com/sites/forbesbusinesscouncil/2022/04/13/how-to-make-community-based-learning-a-crucial-component-of-your-learning-and-development-program/?sh=9e0e723bf1ce,Online,N/A,Free,No,None,,,1.8,https://uk.trustpilot.com/review/www.forbes.com,N/A,Yearly,,My Community,Charity,https://mycommunity.org.uk/how-to-get-started-with-a-project-in-your-community,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Learning,Share,Teaching,5,2,Maintenance,,,2097,,Community Learning,Set up a community-based learning program.,A community-based learning program is a great way to help others and give back.,,Sign me up,Uk,monthly,1 year,12,UCL,https://www.ucl.ac.uk/teaching-learning/publications/2019/nov/five-steps-developing-community-engaged-learning-programme-module-or-project,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,UCL,Company,https://www.ucl.ac.uk/teaching-learning/publications/2019/nov/five-steps-developing-community-engaged-learning-programme-module-or-project,Online,N/A,Free,No,None,,,3.2,https://uk.trustpilot.com/review/ucl.ac.uk,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2098,2099,Teach yoga,Learn about starting your journey to begin teaching yoga.,"Learn about teaching yoga, and how you can share the practice of yoga with others to promote physical wellbeing, flexibility, mindfulness, and stress reduction.","Teaching yoga allows you to guide others in a holistic practice that combines physical postures, breathing techniques, and mindfulness. It promotes strength, flexibility, relaxation, and mental clarity, supporting overall wellbeing and a balanced lifestyle.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/200hr-yoga-teacher-training-diploma-course/,Online,N/A,Paid,Rejected,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,Gap,OriGym,Company,https://origympersonaltrainercourses.co.uk/blog/why-do-yoga-teacher-training,Online,N/A,Free,No,None,,,4.9,https://uk.trustpilot.com/review/origympersonaltrainercourses.co.uk,N/A,Yearly,,OriGym,Company,https://origympersonaltrainercourses.co.uk/blog/why-become-a-yoga-teacher,Online,N/A,Free,No,None,,,4.9,https://uk.trustpilot.com/review/origympersonaltrainercourses.co.uk,N/A,Yearly,gap,New Skill Academy,Company,https://www.awin1.com/cread.php?awinmid=31125&awinaffid=1198638&ued=https%3A%2F%2Fnewskillsacademy.com%2F,Online,N/A,Paid,Approved,AWIN=31125,,,4.8,https://uk.trustpilot.com/review/newskillsacademy.co.uk,N/A,Yearly,
Learning,Upskill,Teaching,5,1,Maintenance,,,2099,,Be a yoga teacher,Train to become a yoga instructor.,Start training to become a yoga instructor and create a healthy habit of continuous learning while learning a new marketable skill.,,Sign me up,All,weekly,6 months,24,Centre of Excellence,https://www.centreofexcellence.com/shop/200hr-yoga-teacher-training-diploma-course/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/200hr-yoga-teacher-training-diploma-course/,Online,N/A,Paid,Rejected,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2100,2101,Teach Pilates,Learn about starting your journey to begin teaching Pilates.,"Learn about becoming a Pilates teacher to help instruct individuals in the practice of Pilates to enhance core strength, posture, flexibility, and body awareness.","Teaching Pilates involves guiding individuals through exercises that target core stability, flexibility, and muscular balance. It helps improve posture, develop long, lean muscles, and enhance body awareness, contributing to overall physical wellbeing.",,All,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/pilates-diploma-course/,Online,N/A,Paid,Rejected,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,Gap,Core Pilates Studio,Company,https://corepilatesstudios.co.uk/why-become-a-pilates-instructor/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,The Sheppard Method,Company,https://sheppardmethodpilates.com/become-pilates-instructor/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,New Skill Academy,Company,https://www.awin1.com/cread.php?awinmid=31125&awinaffid=1198638&ued=https%3A%2F%2Fnewskillsacademy.com%2F,Online,N/A,Paid,Approved,AWIN=31125,,,4.8,https://uk.trustpilot.com/review/newskillsacademy.co.uk,N/A,Yearly,
Learning,Upskill,Teaching,5,1,Maintenance,,,2101,,Be a Pilates teacher,Train to become a Pilates instructor.,Start training to become a Pilates instructor and create a healthy habit of continuous learning while learning a new marketable skill.,,Sign me up,All,weekly,6 months,24,Centre of Excellence,https://www.centreofexcellence.com/shop/pilates-diploma-course/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Centre of Excellence,Company,https://www.centreofexcellence.com/shop/pilates-diploma-course/,Online,N/A,Paid,Rejected,AWIN,,,4.8,https://uk.trustpilot.com/review/www.centreofexcellence.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2102,2103,Swimming coach,Learn about becoming a swimming coach.,Turn a love of swimming into coaching and mentoring swimmers of all levels.,"As a swimming coach, you can provide guidance, training, and support to swimmers to enhance their technique, build endurance, and develop a lifelong passion for swimming. It fosters physical fitness, discipline, and a sense of accomplishment.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Swimming,Charity,https://www.swimming.org/ios/swimming-teacher-training/,Online,N/A,Paid,No,None,,,N/A,N/A,N/A,Quarterly,Gap,Swimming,Charity,https://www.swimming.org/ios/2022/03/09/top-10-reasons-become-swimming-teacher/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Blue Wave Swim School,Company,https://www.bluewaveswim.co.uk/blog/develop-your-career-as-a-swimming-teacher/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Maintenance,,,2103,,Be a swimming coach,Start your journey to become a swimming coach.,Train to become a swimming coach and create a healthy habit of continuous learning while gaining a new marketable skill.,,Sign me up,Uk,weekly,5 months,20,Swimming,https://www.swimming.org/ios/swimming-teacher-training/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,Swimming,Charity,https://www.swimming.org/ios/swimming-teacher-training/,Online,N/A,Paid,??,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Learning,Upskill,Teaching,5,1,Development,,,2104,2105,Personal trainer,Learn about becoming a personal trainer.,"Becoming a personal trainer helps individuals achieve their fitness goals through personalised exercise programs, motivation, and support.","As a personal trainer, you design customised exercise plans, provide guidance on proper form, and offer motivation and accountability to clients. It enables individuals to improve their fitness levels, reach specific goals, and adopt a healthier lifestyle.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,PureGym,Company,https://www.puregym.com/landing/becoming-a-personal-trainer/,Online,N/A,Paid,Yes (NSU),Flex Offers,,,3.9,https://uk.trustpilot.com/review/www.puregym.com,N/A,Yearly,Gap,Healthline,Content writer,https://www.healthline.com/health/fitness/benefits-of-personal-training,Online,N/A,Free,No,None,,,1.5,https://uk.trustpilot.com/review/www.healthline.com,N/A,Yearly,,OriGym,Company,https://origympersonaltrainercourses.co.uk/blog/should-i-become-a-personal-trainer,Online,N/A,Free,No,None,,,4.9,https://uk.trustpilot.com/review/origympersonaltrainercourses.co.uk,N/A,Yearly,gap,New Skill Academy,Company,https://www.awin1.com/cread.php?awinmid=31125&awinaffid=1198638&ued=https%3A%2F%2Fnewskillsacademy.com%2F,Online,N/A,Paid,Approved,AWIN=31125,,,4.8,https://uk.trustpilot.com/review/newskillsacademy.co.uk,N/A,Yearly,
Learning,Upskill,Teaching,5,1,Maintenance,,,2105,,Be a personal trainer,Study to become a personal trainer.,Study to become a personal trainer and create a healthy habit of continuous learning while also learning a marketable skill.,,Sign me up,Uk,weekly,4 months,16,PureGym,https://www.puregym.com/landing/becoming-a-personal-trainer/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://www.psychologicalscience.org/news/releases/learning-new-skills-keeps-an-aging-mind-sharp.html,,PureGym,Company,https://www.puregym.com/landing/becoming-a-personal-trainer/,Online,N/A,Paid,Yes (NSU),Flex Offers,,,3.9,https://uk.trustpilot.com/review/www.puregym.com,N/A,Yearly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
Community,Contribute,Giving back,5,2,Development,"Something New,Give Back,Running",Y,2106,2107,Guide running,Learn about volunteering as a guide runner.,Learn about assisting individuals with visual impairments by providing guidance and support during running or athletic activities.,"Becoming a guide runner involves partnering with individuals who have visual impairments to enable them to participate in running or athletic events. It promotes inclusivity, allows individuals to experience the joy of physical activity, and builds supportive relationships.",,Uk,,,,,,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,England Athletics,Charity,https://www.englandathletics.org/take-part/programmes/findaguide/become-a-guide-runner/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,British Blind Sport,Charity,https://britishblindsport.org.uk/membership/bbs-sports/guide-running/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,,Paralympic,Charity,https://www.paralympic.org/news/para-athletics-explained-guide-running,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,gap,Pro:Direct Sport,Company,https://www.awin1.com/cread.php?awinmid=6667&awinaffid=1198638&ued=https%3A%2F%2Fwww.prodirectsport.com%2Frunning%2F,Online,N/A,Paid,Approved,AWIN=6667,,,4.2,https://uk.trustpilot.com/review/www.prodirectsport.com,N/A,Yearly,
Community,Contribute,Giving back,5,2,Maintenance,,,2107,,Be a guide runner,Sign up to become a guide runner.,Take a workshop and start the process to become a guide runner and give back to others.,,Sign me up,UK,monthly,1 year,12,England athletics,https://www.englandathletics.org/take-part/programmes/findaguide/become-a-guide-runner/,0-99,"Male, Female, Non-Conforming","Working, Not-Working, Retired",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4561-8,,England Athletics,Charity,https://www.englandathletics.org/take-part/programmes/findaguide/become-a-guide-runner/,Online,N/A,Free,No,None,,,N/A,N/A,N/A,Quarterly,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap,,,,,,,,,,,,,,,
